Balancing Authority,Data Date,Hour Number,Sub-Region,Demand (MW),Local Time at End of Hour,UTC Time at End of Hour
CISO,07/01/2018,1,SDGE,"2,023",07/01/2018 1:00:00 AM,07/01/2018 8:00:00 AM
CISO,07/01/2018,2,SDGE,"1,896",07/01/2018 2:00:00 AM,07/01/2018 9:00:00 AM
CISO,07/01/2018,3,SDGE,"1,857",07/01/2018 3:00:00 AM,07/01/2018 10:00:00 AM
CISO,07/01/2018,4,SDGE,"1,825",07/01/2018 4:00:00 AM,07/01/2018 11:00:00 AM
CISO,07/01/2018,5,SDGE,"1,798",07/01/2018 5:00:00 AM,07/01/2018 12:00:00 PM
CISO,07/01/2018,6,SDGE,"1,826",07/01/2018 6:00:00 AM,07/01/2018 1:00:00 PM
CISO,07/01/2018,7,SDGE,"1,737",07/01/2018 7:00:00 AM,07/01/2018 2:00:00 PM
CISO,07/01/2018,8,SDGE,"1,621",07/01/2018 8:00:00 AM,07/01/2018 3:00:00 PM
CISO,07/01/2018,9,SDGE,"1,566",07/01/2018 9:00:00 AM,07/01/2018 4:00:00 PM
CISO,07/01/2018,10,SDGE,"1,493",07/01/2018 10:00:00 AM,07/01/2018 5:00:00 PM
CISO,07/01/2018,11,SDGE,"1,465",07/01/2018 11:00:00 AM,07/01/2018 6:00:00 PM
CISO,07/01/2018,12,SDGE,"1,471",07/01/2018 12:00:00 PM,07/01/2018 7:00:00 PM
CISO,07/01/2018,13,SDGE,"1,486",07/01/2018 1:00:00 PM,07/01/2018 8:00:00 PM
CISO,07/01/2018,14,SDGE,"1,522",07/01/2018 2:00:00 PM,07/01/2018 9:00:00 PM
CISO,07/01/2018,15,SDGE,"1,592",07/01/2018 3:00:00 PM,07/01/2018 10:00:00 PM
CISO,07/01/2018,16,SDGE,"1,685",07/01/2018 4:00:00 PM,07/01/2018 11:00:00 PM
CISO,07/01/2018,17,SDGE,"1,836",07/01/2018 5:00:00 PM,07/02/2018 12:00:00 AM
CISO,07/01/2018,18,SDGE,"2,058",07/01/2018 6:00:00 PM,07/02/2018 1:00:00 AM
CISO,07/01/2018,19,SDGE,"2,324",07/01/2018 7:00:00 PM,07/02/2018 2:00:00 AM
CISO,07/01/2018,20,SDGE,"2,460",07/01/2018 8:00:00 PM,07/02/2018 3:00:00 AM
CISO,07/01/2018,21,SDGE,"2,593",07/01/2018 9:00:00 PM,07/02/2018 4:00:00 AM
CISO,07/01/2018,22,SDGE,"2,498",07/01/2018 10:00:00 PM,07/02/2018 5:00:00 AM
CISO,07/01/2018,23,SDGE,"2,306",07/01/2018 11:00:00 PM,07/02/2018 6:00:00 AM
CISO,07/01/2018,24,SDGE,"2,093",07/02/2018 12:00:00 AM,07/02/2018 7:00:00 AM
CISO,07/02/2018,1,SDGE,"1,939",07/02/2018 1:00:00 AM,07/02/2018 8:00:00 AM
CISO,07/02/2018,2,SDGE,"1,842",07/02/2018 2:00:00 AM,07/02/2018 9:00:00 AM
CISO,07/02/2018,3,SDGE,"1,813",07/02/2018 3:00:00 AM,07/02/2018 10:00:00 AM
CISO,07/02/2018,4,SDGE,"1,794",07/02/2018 4:00:00 AM,07/02/2018 11:00:00 AM
CISO,07/02/2018,5,SDGE,"1,825",07/02/2018 5:00:00 AM,07/02/2018 12:00:00 PM
CISO,07/02/2018,6,SDGE,"1,925",07/02/2018 6:00:00 AM,07/02/2018 1:00:00 PM
CISO,07/02/2018,7,SDGE,"2,018",07/02/2018 7:00:00 AM,07/02/2018 2:00:00 PM
CISO,07/02/2018,8,SDGE,"2,017",07/02/2018 8:00:00 AM,07/02/2018 3:00:00 PM
CISO,07/02/2018,9,SDGE,"1,992",07/02/2018 9:00:00 AM,07/02/2018 4:00:00 PM
CISO,07/02/2018,10,SDGE,"1,966",07/02/2018 10:00:00 AM,07/02/2018 5:00:00 PM
CISO,07/02/2018,11,SDGE,"1,925",07/02/2018 11:00:00 AM,07/02/2018 6:00:00 PM
CISO,07/02/2018,12,SDGE,"1,961",07/02/2018 12:00:00 PM,07/02/2018 7:00:00 PM
CISO,07/02/2018,13,SDGE,"1,978",07/02/2018 1:00:00 PM,07/02/2018 8:00:00 PM
CISO,07/02/2018,14,SDGE,"2,019",07/02/2018 2:00:00 PM,07/02/2018 9:00:00 PM
CISO,07/02/2018,15,SDGE,"2,052",07/02/2018 3:00:00 PM,07/02/2018 10:00:00 PM
CISO,07/02/2018,16,SDGE,"2,141",07/02/2018 4:00:00 PM,07/02/2018 11:00:00 PM
CISO,07/02/2018,17,SDGE,"2,268",07/02/2018 5:00:00 PM,07/03/2018 12:00:00 AM
CISO,07/02/2018,18,SDGE,"2,476",07/02/2018 6:00:00 PM,07/03/2018 1:00:00 AM
CISO,07/02/2018,19,SDGE,"2,602",07/02/2018 7:00:00 PM,07/03/2018 2:00:00 AM
CISO,07/02/2018,20,SDGE,"2,738",07/02/2018 8:00:00 PM,07/03/2018 3:00:00 AM
CISO,07/02/2018,21,SDGE,"2,818",07/02/2018 9:00:00 PM,07/03/2018 4:00:00 AM
CISO,07/02/2018,22,SDGE,"2,707",07/02/2018 10:00:00 PM,07/03/2018 5:00:00 AM
CISO,07/02/2018,23,SDGE,"2,421",07/02/2018 11:00:00 PM,07/03/2018 6:00:00 AM
CISO,07/02/2018,24,SDGE,"2,133",07/03/2018 12:00:00 AM,07/03/2018 7:00:00 AM
CISO,07/03/2018,1,SDGE,"1,959",07/03/2018 1:00:00 AM,07/03/2018 8:00:00 AM
CISO,07/03/2018,2,SDGE,"1,842",07/03/2018 2:00:00 AM,07/03/2018 9:00:00 AM
CISO,07/03/2018,3,SDGE,"1,780",07/03/2018 3:00:00 AM,07/03/2018 10:00:00 AM
CISO,07/03/2018,4,SDGE,"1,752",07/03/2018 4:00:00 AM,07/03/2018 11:00:00 AM
CISO,07/03/2018,5,SDGE,"1,771",07/03/2018 5:00:00 AM,07/03/2018 12:00:00 PM
CISO,07/03/2018,6,SDGE,"1,894",07/03/2018 6:00:00 AM,07/03/2018 1:00:00 PM
CISO,07/03/2018,7,SDGE,"1,954",07/03/2018 7:00:00 AM,07/03/2018 2:00:00 PM
CISO,07/03/2018,8,SDGE,"1,964",07/03/2018 8:00:00 AM,07/03/2018 3:00:00 PM
CISO,07/03/2018,9,SDGE,"1,996",07/03/2018 9:00:00 AM,07/03/2018 4:00:00 PM
CISO,07/03/2018,10,SDGE,"1,962",07/03/2018 10:00:00 AM,07/03/2018 5:00:00 PM
CISO,07/03/2018,11,SDGE,"1,971",07/03/2018 11:00:00 AM,07/03/2018 6:00:00 PM
CISO,07/03/2018,12,SDGE,"1,967",07/03/2018 12:00:00 PM,07/03/2018 7:00:00 PM
CISO,07/03/2018,13,SDGE,"1,930",07/03/2018 1:00:00 PM,07/03/2018 8:00:00 PM
CISO,07/03/2018,14,SDGE,"1,931",07/03/2018 2:00:00 PM,07/03/2018 9:00:00 PM
CISO,07/03/2018,15,SDGE,"1,960",07/03/2018 3:00:00 PM,07/03/2018 10:00:00 PM
CISO,07/03/2018,16,SDGE,"2,060",07/03/2018 4:00:00 PM,07/03/2018 11:00:00 PM
CISO,07/03/2018,17,SDGE,"2,178",07/03/2018 5:00:00 PM,07/04/2018 12:00:00 AM
CISO,07/03/2018,18,SDGE,"2,364",07/03/2018 6:00:00 PM,07/04/2018 1:00:00 AM
CISO,07/03/2018,19,SDGE,"2,479",07/03/2018 7:00:00 PM,07/04/2018 2:00:00 AM
CISO,07/03/2018,20,SDGE,"2,587",07/03/2018 8:00:00 PM,07/04/2018 3:00:00 AM
CISO,07/03/2018,21,SDGE,"2,680",07/03/2018 9:00:00 PM,07/04/2018 4:00:00 AM
CISO,07/03/2018,22,SDGE,"2,571",07/03/2018 10:00:00 PM,07/04/2018 5:00:00 AM
CISO,07/03/2018,23,SDGE,"2,378",07/03/2018 11:00:00 PM,07/04/2018 6:00:00 AM
CISO,07/03/2018,24,SDGE,"2,184",07/04/2018 12:00:00 AM,07/04/2018 7:00:00 AM
CISO,07/04/2018,1,SDGE,"2,032",07/04/2018 1:00:00 AM,07/04/2018 8:00:00 AM
CISO,07/04/2018,2,SDGE,"1,923",07/04/2018 2:00:00 AM,07/04/2018 9:00:00 AM
CISO,07/04/2018,3,SDGE,"1,826",07/04/2018 3:00:00 AM,07/04/2018 10:00:00 AM
CISO,07/04/2018,4,SDGE,"1,791",07/04/2018 4:00:00 AM,07/04/2018 11:00:00 AM
CISO,07/04/2018,5,SDGE,"1,789",07/04/2018 5:00:00 AM,07/04/2018 12:00:00 PM
CISO,07/04/2018,6,SDGE,"1,802",07/04/2018 6:00:00 AM,07/04/2018 1:00:00 PM
CISO,07/04/2018,7,SDGE,"1,762",07/04/2018 7:00:00 AM,07/04/2018 2:00:00 PM
CISO,07/04/2018,8,SDGE,"1,731",07/04/2018 8:00:00 AM,07/04/2018 3:00:00 PM
CISO,07/04/2018,9,SDGE,"1,734",07/04/2018 9:00:00 AM,07/04/2018 4:00:00 PM
CISO,07/04/2018,10,SDGE,"1,743",07/04/2018 10:00:00 AM,07/04/2018 5:00:00 PM
CISO,07/04/2018,11,SDGE,"1,748",07/04/2018 11:00:00 AM,07/04/2018 6:00:00 PM
CISO,07/04/2018,12,SDGE,"1,801",07/04/2018 12:00:00 PM,07/04/2018 7:00:00 PM
CISO,07/04/2018,13,SDGE,"1,863",07/04/2018 1:00:00 PM,07/04/2018 8:00:00 PM
CISO,07/04/2018,14,SDGE,"1,846",07/04/2018 2:00:00 PM,07/04/2018 9:00:00 PM
CISO,07/04/2018,15,SDGE,"1,903",07/04/2018 3:00:00 PM,07/04/2018 10:00:00 PM
CISO,07/04/2018,16,SDGE,"2,000",07/04/2018 4:00:00 PM,07/04/2018 11:00:00 PM
CISO,07/04/2018,17,SDGE,"2,094",07/04/2018 5:00:00 PM,07/05/2018 12:00:00 AM
CISO,07/04/2018,18,SDGE,"2,254",07/04/2018 6:00:00 PM,07/05/2018 1:00:00 AM
CISO,07/04/2018,19,SDGE,"2,461",07/04/2018 7:00:00 PM,07/05/2018 2:00:00 AM
CISO,07/04/2018,20,SDGE,"2,570",07/04/2018 8:00:00 PM,07/05/2018 3:00:00 AM
CISO,07/04/2018,21,SDGE,"2,605",07/04/2018 9:00:00 PM,07/05/2018 4:00:00 AM
CISO,07/04/2018,22,SDGE,"2,530",07/04/2018 10:00:00 PM,07/05/2018 5:00:00 AM
CISO,07/04/2018,23,SDGE,"2,441",07/04/2018 11:00:00 PM,07/05/2018 6:00:00 AM
CISO,07/04/2018,24,SDGE,"2,262",07/05/2018 12:00:00 AM,07/05/2018 7:00:00 AM
CISO,07/05/2018,1,SDGE,"2,144",07/05/2018 1:00:00 AM,07/05/2018 8:00:00 AM
CISO,07/05/2018,2,SDGE,"1,997",07/05/2018 2:00:00 AM,07/05/2018 9:00:00 AM
CISO,07/05/2018,3,SDGE,"1,917",07/05/2018 3:00:00 AM,07/05/2018 10:00:00 AM
CISO,07/05/2018,4,SDGE,"1,902",07/05/2018 4:00:00 AM,07/05/2018 11:00:00 AM
CISO,07/05/2018,5,SDGE,"1,933",07/05/2018 5:00:00 AM,07/05/2018 12:00:00 PM
CISO,07/05/2018,6,SDGE,"2,030",07/05/2018 6:00:00 AM,07/05/2018 1:00:00 PM
CISO,07/05/2018,7,SDGE,"2,020",07/05/2018 7:00:00 AM,07/05/2018 2:00:00 PM
CISO,07/05/2018,8,SDGE,"1,995",07/05/2018 8:00:00 AM,07/05/2018 3:00:00 PM
CISO,07/05/2018,9,SDGE,"2,026",07/05/2018 9:00:00 AM,07/05/2018 4:00:00 PM
CISO,07/05/2018,10,SDGE,"2,125",07/05/2018 10:00:00 AM,07/05/2018 5:00:00 PM
CISO,07/05/2018,11,SDGE,"2,219",07/05/2018 11:00:00 AM,07/05/2018 6:00:00 PM
CISO,07/05/2018,12,SDGE,"2,268",07/05/2018 12:00:00 PM,07/05/2018 7:00:00 PM
CISO,07/05/2018,13,SDGE,"2,377",07/05/2018 1:00:00 PM,07/05/2018 8:00:00 PM
CISO,07/05/2018,14,SDGE,"2,528",07/05/2018 2:00:00 PM,07/05/2018 9:00:00 PM
CISO,07/05/2018,15,SDGE,"2,655",07/05/2018 3:00:00 PM,07/05/2018 10:00:00 PM
CISO,07/05/2018,16,SDGE,"2,835",07/05/2018 4:00:00 PM,07/05/2018 11:00:00 PM
CISO,07/05/2018,17,SDGE,"3,009",07/05/2018 5:00:00 PM,07/06/2018 12:00:00 AM
CISO,07/05/2018,18,SDGE,"3,184",07/05/2018 6:00:00 PM,07/06/2018 1:00:00 AM
CISO,07/05/2018,19,SDGE,"3,268",07/05/2018 7:00:00 PM,07/06/2018 2:00:00 AM
CISO,07/05/2018,20,SDGE,"3,220",07/05/2018 8:00:00 PM,07/06/2018 3:00:00 AM
CISO,07/05/2018,21,SDGE,"3,195",07/05/2018 9:00:00 PM,07/06/2018 4:00:00 AM
CISO,07/05/2018,22,SDGE,"3,093",07/05/2018 10:00:00 PM,07/06/2018 5:00:00 AM
CISO,07/05/2018,23,SDGE,"2,802",07/05/2018 11:00:00 PM,07/06/2018 6:00:00 AM
CISO,07/05/2018,24,SDGE,"2,496",07/06/2018 12:00:00 AM,07/06/2018 7:00:00 AM
CISO,07/06/2018,1,SDGE,"2,324",07/06/2018 1:00:00 AM,07/06/2018 8:00:00 AM
CISO,07/06/2018,2,SDGE,"2,176",07/06/2018 2:00:00 AM,07/06/2018 9:00:00 AM
CISO,07/06/2018,3,SDGE,"2,068",07/06/2018 3:00:00 AM,07/06/2018 10:00:00 AM
CISO,07/06/2018,4,SDGE,"2,023",07/06/2018 4:00:00 AM,07/06/2018 11:00:00 AM
CISO,07/06/2018,5,SDGE,"2,037",07/06/2018 5:00:00 AM,07/06/2018 12:00:00 PM
CISO,07/06/2018,6,SDGE,"2,089",07/06/2018 6:00:00 AM,07/06/2018 1:00:00 PM
CISO,07/06/2018,7,SDGE,"2,168",07/06/2018 7:00:00 AM,07/06/2018 2:00:00 PM
CISO,07/06/2018,8,SDGE,"2,251",07/06/2018 8:00:00 AM,07/06/2018 3:00:00 PM
CISO,07/06/2018,9,SDGE,"2,391",07/06/2018 9:00:00 AM,07/06/2018 4:00:00 PM
CISO,07/06/2018,10,SDGE,"2,578",07/06/2018 10:00:00 AM,07/06/2018 5:00:00 PM
CISO,07/06/2018,11,SDGE,"2,820",07/06/2018 11:00:00 AM,07/06/2018 6:00:00 PM
CISO,07/06/2018,12,SDGE,"3,061",07/06/2018 12:00:00 PM,07/06/2018 7:00:00 PM
CISO,07/06/2018,13,SDGE,"3,290",07/06/2018 1:00:00 PM,07/06/2018 8:00:00 PM
CISO,07/06/2018,14,SDGE,"3,537",07/06/2018 2:00:00 PM,07/06/2018 9:00:00 PM
CISO,07/06/2018,15,SDGE,"3,703",07/06/2018 3:00:00 PM,07/06/2018 10:00:00 PM
CISO,07/06/2018,16,SDGE,"3,926",07/06/2018 4:00:00 PM,07/06/2018 11:00:00 PM
CISO,07/06/2018,17,SDGE,"4,042",07/06/2018 5:00:00 PM,07/07/2018 12:00:00 AM
CISO,07/06/2018,18,SDGE,"4,118",07/06/2018 6:00:00 PM,07/07/2018 1:00:00 AM
CISO,07/06/2018,19,SDGE,"4,118",07/06/2018 7:00:00 PM,07/07/2018 2:00:00 AM
CISO,07/06/2018,20,SDGE,"4,040",07/06/2018 8:00:00 PM,07/07/2018 3:00:00 AM
CISO,07/06/2018,21,SDGE,"3,953",07/06/2018 9:00:00 PM,07/07/2018 4:00:00 AM
CISO,07/06/2018,22,SDGE,"3,788",07/06/2018 10:00:00 PM,07/07/2018 5:00:00 AM
CISO,07/06/2018,23,SDGE,"3,419",07/06/2018 11:00:00 PM,07/07/2018 6:00:00 AM
CISO,07/06/2018,24,SDGE,"3,058",07/07/2018 12:00:00 AM,07/07/2018 7:00:00 AM
CISO,07/07/2018,1,SDGE,"2,804",07/07/2018 1:00:00 AM,07/07/2018 8:00:00 AM
CISO,07/07/2018,2,SDGE,"2,584",07/07/2018 2:00:00 AM,07/07/2018 9:00:00 AM
CISO,07/07/2018,3,SDGE,"2,435",07/07/2018 3:00:00 AM,07/07/2018 10:00:00 AM
CISO,07/07/2018,4,SDGE,"2,337",07/07/2018 4:00:00 AM,07/07/2018 11:00:00 AM
CISO,07/07/2018,5,SDGE,"2,290",07/07/2018 5:00:00 AM,07/07/2018 12:00:00 PM
CISO,07/07/2018,6,SDGE,"2,287",07/07/2018 6:00:00 AM,07/07/2018 1:00:00 PM
CISO,07/07/2018,7,SDGE,"2,243",07/07/2018 7:00:00 AM,07/07/2018 2:00:00 PM
CISO,07/07/2018,8,SDGE,"2,309",07/07/2018 8:00:00 AM,07/07/2018 3:00:00 PM
CISO,07/07/2018,9,SDGE,"2,479",07/07/2018 9:00:00 AM,07/07/2018 4:00:00 PM
CISO,07/07/2018,10,SDGE,"2,692",07/07/2018 10:00:00 AM,07/07/2018 5:00:00 PM
CISO,07/07/2018,11,SDGE,"2,893",07/07/2018 11:00:00 AM,07/07/2018 6:00:00 PM
CISO,07/07/2018,12,SDGE,"3,063",07/07/2018 12:00:00 PM,07/07/2018 7:00:00 PM
CISO,07/07/2018,13,SDGE,"3,288",07/07/2018 1:00:00 PM,07/07/2018 8:00:00 PM
CISO,07/07/2018,14,SDGE,"3,408",07/07/2018 2:00:00 PM,07/07/2018 9:00:00 PM
CISO,07/07/2018,15,SDGE,"3,489",07/07/2018 3:00:00 PM,07/07/2018 10:00:00 PM
CISO,07/07/2018,16,SDGE,"3,533",07/07/2018 4:00:00 PM,07/07/2018 11:00:00 PM
CISO,07/07/2018,17,SDGE,"3,611",07/07/2018 5:00:00 PM,07/08/2018 12:00:00 AM
CISO,07/07/2018,18,SDGE,"3,742",07/07/2018 6:00:00 PM,07/08/2018 1:00:00 AM
CISO,07/07/2018,19,SDGE,"3,839",07/07/2018 7:00:00 PM,07/08/2018 2:00:00 AM
CISO,07/07/2018,20,SDGE,"3,786",07/07/2018 8:00:00 PM,07/08/2018 3:00:00 AM
CISO,07/07/2018,21,SDGE,"3,769",07/07/2018 9:00:00 PM,07/08/2018 4:00:00 AM
CISO,07/07/2018,22,SDGE,"3,630",07/07/2018 10:00:00 PM,07/08/2018 5:00:00 AM
CISO,07/07/2018,23,SDGE,"3,343",07/07/2018 11:00:00 PM,07/08/2018 6:00:00 AM
CISO,07/07/2018,24,SDGE,"3,040",07/08/2018 12:00:00 AM,07/08/2018 7:00:00 AM
CISO,07/08/2018,1,SDGE,"2,795",07/08/2018 1:00:00 AM,07/08/2018 8:00:00 AM
CISO,07/08/2018,2,SDGE,"2,639",07/08/2018 2:00:00 AM,07/08/2018 9:00:00 AM
CISO,07/08/2018,3,SDGE,"2,464",07/08/2018 3:00:00 AM,07/08/2018 10:00:00 AM
CISO,07/08/2018,4,SDGE,"2,359",07/08/2018 4:00:00 AM,07/08/2018 11:00:00 AM
CISO,07/08/2018,5,SDGE,"2,285",07/08/2018 5:00:00 AM,07/08/2018 12:00:00 PM
CISO,07/08/2018,6,SDGE,"2,233",07/08/2018 6:00:00 AM,07/08/2018 1:00:00 PM
CISO,07/08/2018,7,SDGE,"2,173",07/08/2018 7:00:00 AM,07/08/2018 2:00:00 PM
CISO,07/08/2018,8,SDGE,"2,236",07/08/2018 8:00:00 AM,07/08/2018 3:00:00 PM
CISO,07/08/2018,9,SDGE,"2,369",07/08/2018 9:00:00 AM,07/08/2018 4:00:00 PM
CISO,07/08/2018,10,SDGE,"2,559",07/08/2018 10:00:00 AM,07/08/2018 5:00:00 PM
CISO,07/08/2018,11,SDGE,"2,738",07/08/2018 11:00:00 AM,07/08/2018 6:00:00 PM
CISO,07/08/2018,12,SDGE,"2,855",07/08/2018 12:00:00 PM,07/08/2018 7:00:00 PM
CISO,07/08/2018,13,SDGE,"2,992",07/08/2018 1:00:00 PM,07/08/2018 8:00:00 PM
CISO,07/08/2018,14,SDGE,"3,259",07/08/2018 2:00:00 PM,07/08/2018 9:00:00 PM
CISO,07/08/2018,15,SDGE,"3,414",07/08/2018 3:00:00 PM,07/08/2018 10:00:00 PM
CISO,07/08/2018,16,SDGE,"3,483",07/08/2018 4:00:00 PM,07/08/2018 11:00:00 PM
CISO,07/08/2018,17,SDGE,"3,545",07/08/2018 5:00:00 PM,07/09/2018 12:00:00 AM
CISO,07/08/2018,18,SDGE,"3,615",07/08/2018 6:00:00 PM,07/09/2018 1:00:00 AM
CISO,07/08/2018,19,SDGE,"3,738",07/08/2018 7:00:00 PM,07/09/2018 2:00:00 AM
CISO,07/08/2018,20,SDGE,"3,727",07/08/2018 8:00:00 PM,07/09/2018 3:00:00 AM
CISO,07/08/2018,21,SDGE,"3,716",07/08/2018 9:00:00 PM,07/09/2018 4:00:00 AM
CISO,07/08/2018,22,SDGE,"3,547",07/08/2018 10:00:00 PM,07/09/2018 5:00:00 AM
CISO,07/08/2018,23,SDGE,"3,228",07/08/2018 11:00:00 PM,07/09/2018 6:00:00 AM
CISO,07/08/2018,24,SDGE,"2,883",07/09/2018 12:00:00 AM,07/09/2018 7:00:00 AM
CISO,07/09/2018,1,SDGE,"2,659",07/09/2018 1:00:00 AM,07/09/2018 8:00:00 AM
CISO,07/09/2018,2,SDGE,"2,474",07/09/2018 2:00:00 AM,07/09/2018 9:00:00 AM
CISO,07/09/2018,3,SDGE,"2,360",07/09/2018 3:00:00 AM,07/09/2018 10:00:00 AM
CISO,07/09/2018,4,SDGE,"2,289",07/09/2018 4:00:00 AM,07/09/2018 11:00:00 AM
CISO,07/09/2018,5,SDGE,"2,317",07/09/2018 5:00:00 AM,07/09/2018 12:00:00 PM
CISO,07/09/2018,6,SDGE,"2,449",07/09/2018 6:00:00 AM,07/09/2018 1:00:00 PM
CISO,07/09/2018,7,SDGE,"2,590",07/09/2018 7:00:00 AM,07/09/2018 2:00:00 PM
CISO,07/09/2018,8,SDGE,"2,780",07/09/2018 8:00:00 AM,07/09/2018 3:00:00 PM
CISO,07/09/2018,9,SDGE,"2,884",07/09/2018 9:00:00 AM,07/09/2018 4:00:00 PM
CISO,07/09/2018,10,SDGE,"2,982",07/09/2018 10:00:00 AM,07/09/2018 5:00:00 PM
CISO,07/09/2018,11,SDGE,"3,070",07/09/2018 11:00:00 AM,07/09/2018 6:00:00 PM
CISO,07/09/2018,12,SDGE,"3,085",07/09/2018 12:00:00 PM,07/09/2018 7:00:00 PM
CISO,07/09/2018,13,SDGE,"3,222",07/09/2018 1:00:00 PM,07/09/2018 8:00:00 PM
CISO,07/09/2018,14,SDGE,"3,224",07/09/2018 2:00:00 PM,07/09/2018 9:00:00 PM
CISO,07/09/2018,15,SDGE,"3,381",07/09/2018 3:00:00 PM,07/09/2018 10:00:00 PM
CISO,07/09/2018,16,SDGE,"3,381",07/09/2018 4:00:00 PM,07/09/2018 11:00:00 PM
CISO,07/09/2018,17,SDGE,"3,448",07/09/2018 5:00:00 PM,07/10/2018 12:00:00 AM
CISO,07/09/2018,18,SDGE,"3,580",07/09/2018 6:00:00 PM,07/10/2018 1:00:00 AM
CISO,07/09/2018,19,SDGE,"3,671",07/09/2018 7:00:00 PM,07/10/2018 2:00:00 AM
CISO,07/09/2018,20,SDGE,"3,634",07/09/2018 8:00:00 PM,07/10/2018 3:00:00 AM
CISO,07/09/2018,21,SDGE,"3,622",07/09/2018 9:00:00 PM,07/10/2018 4:00:00 AM
CISO,07/09/2018,22,SDGE,"3,448",07/09/2018 10:00:00 PM,07/10/2018 5:00:00 AM
CISO,07/09/2018,23,SDGE,"3,130",07/09/2018 11:00:00 PM,07/10/2018 6:00:00 AM
CISO,07/09/2018,24,SDGE,"2,797",07/10/2018 12:00:00 AM,07/10/2018 7:00:00 AM
CISO,07/10/2018,1,SDGE,"2,622",07/10/2018 1:00:00 AM,07/10/2018 8:00:00 AM
CISO,07/10/2018,2,SDGE,"2,464",07/10/2018 2:00:00 AM,07/10/2018 9:00:00 AM
CISO,07/10/2018,3,SDGE,"2,350",07/10/2018 3:00:00 AM,07/10/2018 10:00:00 AM
CISO,07/10/2018,4,SDGE,"2,301",07/10/2018 4:00:00 AM,07/10/2018 11:00:00 AM
CISO,07/10/2018,5,SDGE,"2,309",07/10/2018 5:00:00 AM,07/10/2018 12:00:00 PM
CISO,07/10/2018,6,SDGE,"2,425",07/10/2018 6:00:00 AM,07/10/2018 1:00:00 PM
CISO,07/10/2018,7,SDGE,"2,579",07/10/2018 7:00:00 AM,07/10/2018 2:00:00 PM
CISO,07/10/2018,8,SDGE,"2,768",07/10/2018 8:00:00 AM,07/10/2018 3:00:00 PM
CISO,07/10/2018,9,SDGE,"2,911",07/10/2018 9:00:00 AM,07/10/2018 4:00:00 PM
CISO,07/10/2018,10,SDGE,"3,016",07/10/2018 10:00:00 AM,07/10/2018 5:00:00 PM
CISO,07/10/2018,11,SDGE,"3,041",07/10/2018 11:00:00 AM,07/10/2018 6:00:00 PM
CISO,07/10/2018,12,SDGE,"2,968",07/10/2018 12:00:00 PM,07/10/2018 7:00:00 PM
CISO,07/10/2018,13,SDGE,"2,984",07/10/2018 1:00:00 PM,07/10/2018 8:00:00 PM
CISO,07/10/2018,14,SDGE,"3,102",07/10/2018 2:00:00 PM,07/10/2018 9:00:00 PM
CISO,07/10/2018,15,SDGE,"3,091",07/10/2018 3:00:00 PM,07/10/2018 10:00:00 PM
CISO,07/10/2018,16,SDGE,"3,141",07/10/2018 4:00:00 PM,07/10/2018 11:00:00 PM
CISO,07/10/2018,17,SDGE,"3,096",07/10/2018 5:00:00 PM,07/11/2018 12:00:00 AM
CISO,07/10/2018,18,SDGE,"3,138",07/10/2018 6:00:00 PM,07/11/2018 1:00:00 AM
CISO,07/10/2018,19,SDGE,"3,242",07/10/2018 7:00:00 PM,07/11/2018 2:00:00 AM
CISO,07/10/2018,20,SDGE,"3,243",07/10/2018 8:00:00 PM,07/11/2018 3:00:00 AM
CISO,07/10/2018,21,SDGE,"3,312",07/10/2018 9:00:00 PM,07/11/2018 4:00:00 AM
CISO,07/10/2018,22,SDGE,"3,208",07/10/2018 10:00:00 PM,07/11/2018 5:00:00 AM
CISO,07/10/2018,23,SDGE,"2,916",07/10/2018 11:00:00 PM,07/11/2018 6:00:00 AM
CISO,07/10/2018,24,SDGE,"2,646",07/11/2018 12:00:00 AM,07/11/2018 7:00:00 AM
CISO,07/11/2018,1,SDGE,"2,435",07/11/2018 1:00:00 AM,07/11/2018 8:00:00 AM
CISO,07/11/2018,2,SDGE,"2,292",07/11/2018 2:00:00 AM,07/11/2018 9:00:00 AM
CISO,07/11/2018,3,SDGE,"2,240",07/11/2018 3:00:00 AM,07/11/2018 10:00:00 AM
CISO,07/11/2018,4,SDGE,"2,182",07/11/2018 4:00:00 AM,07/11/2018 11:00:00 AM
CISO,07/11/2018,5,SDGE,"2,168",07/11/2018 5:00:00 AM,07/11/2018 12:00:00 PM
CISO,07/11/2018,6,SDGE,"2,277",07/11/2018 6:00:00 AM,07/11/2018 1:00:00 PM
CISO,07/11/2018,7,SDGE,"2,353",07/11/2018 7:00:00 AM,07/11/2018 2:00:00 PM
CISO,07/11/2018,8,SDGE,"2,409",07/11/2018 8:00:00 AM,07/11/2018 3:00:00 PM
CISO,07/11/2018,9,SDGE,"2,481",07/11/2018 9:00:00 AM,07/11/2018 4:00:00 PM
CISO,07/11/2018,10,SDGE,"2,495",07/11/2018 10:00:00 AM,07/11/2018 5:00:00 PM
CISO,07/11/2018,11,SDGE,"2,646",07/11/2018 11:00:00 AM,07/11/2018 6:00:00 PM
CISO,07/11/2018,12,SDGE,"2,759",07/11/2018 12:00:00 PM,07/11/2018 7:00:00 PM
CISO,07/11/2018,13,SDGE,"2,847",07/11/2018 1:00:00 PM,07/11/2018 8:00:00 PM
