Balancing Authority,Data Date,Hour Number,Sub-Region,Demand (MW),Local Time at End of Hour,UTC Time at End of Hour
PJM,07/01/2018,1,PE,"4,397",07/01/2018 1:00:00 AM,07/01/2018 5:00:00 AM
PJM,07/01/2018,2,PE,"4,423",07/01/2018 2:00:00 AM,07/01/2018 6:00:00 AM
PJM,07/01/2018,3,PE,"4,743",07/01/2018 3:00:00 AM,07/01/2018 7:00:00 AM
PJM,07/01/2018,4,PE,"5,230",07/01/2018 4:00:00 AM,07/01/2018 8:00:00 AM
PJM,07/01/2018,5,PE,"5,752",07/01/2018 5:00:00 AM,07/01/2018 9:00:00 AM
PJM,07/01/2018,6,PE,"6,254",07/01/2018 6:00:00 AM,07/01/2018 10:00:00 AM
PJM,07/01/2018,7,PE,"6,669",07/01/2018 7:00:00 AM,07/01/2018 11:00:00 AM
PJM,07/01/2018,8,PE,"6,964",07/01/2018 8:00:00 AM,07/01/2018 12:00:00 PM
PJM,07/01/2018,9,PE,"7,228",07/01/2018 9:00:00 AM,07/01/2018 1:00:00 PM
PJM,07/01/2018,10,PE,"7,380",07/01/2018 10:00:00 AM,07/01/2018 2:00:00 PM
PJM,07/01/2018,11,PE,"7,480",07/01/2018 11:00:00 AM,07/01/2018 3:00:00 PM
PJM,07/01/2018,12,PE,"7,559",07/01/2018 12:00:00 PM,07/01/2018 4:00:00 PM
PJM,07/01/2018,13,PE,"7,564",07/01/2018 1:00:00 PM,07/01/2018 5:00:00 PM
PJM,07/01/2018,14,PE,"7,454",07/01/2018 2:00:00 PM,07/01/2018 6:00:00 PM
PJM,07/01/2018,15,PE,"7,260",07/01/2018 3:00:00 PM,07/01/2018 7:00:00 PM
PJM,07/01/2018,16,PE,"7,043",07/01/2018 4:00:00 PM,07/01/2018 8:00:00 PM
PJM,07/01/2018,17,PE,"6,867",07/01/2018 5:00:00 PM,07/01/2018 9:00:00 PM
PJM,07/01/2018,18,PE,"6,436",07/01/2018 6:00:00 PM,07/01/2018 10:00:00 PM
PJM,07/01/2018,19,PE,"5,997",07/01/2018 7:00:00 PM,07/01/2018 11:00:00 PM
PJM,07/01/2018,20,PE,"5,547",07/01/2018 8:00:00 PM,07/02/2018 12:00:00 AM
PJM,07/01/2018,21,PE,"5,225",07/01/2018 9:00:00 PM,07/02/2018 1:00:00 AM
PJM,07/01/2018,22,PE,"4,976",07/01/2018 10:00:00 PM,07/02/2018 2:00:00 AM
PJM,07/01/2018,23,PE,"4,832",07/01/2018 11:00:00 PM,07/02/2018 3:00:00 AM
PJM,07/01/2018,24,PE,"4,774",07/02/2018 12:00:00 AM,07/02/2018 4:00:00 AM
PJM,07/02/2018,1,PE,"4,397",07/02/2018 1:00:00 AM,07/02/2018 5:00:00 AM
PJM,07/02/2018,2,PE,"4,423",07/02/2018 2:00:00 AM,07/02/2018 6:00:00 AM
PJM,07/02/2018,3,PE,"4,743",07/02/2018 3:00:00 AM,07/02/2018 7:00:00 AM
PJM,07/02/2018,4,PE,"5,230",07/02/2018 4:00:00 AM,07/02/2018 8:00:00 AM
PJM,07/02/2018,5,PE,"5,752",07/02/2018 5:00:00 AM,07/02/2018 9:00:00 AM
PJM,07/02/2018,6,PE,"6,254",07/02/2018 6:00:00 AM,07/02/2018 10:00:00 AM
PJM,07/02/2018,7,PE,"6,669",07/02/2018 7:00:00 AM,07/02/2018 11:00:00 AM
PJM,07/02/2018,8,PE,"6,964",07/02/2018 8:00:00 AM,07/02/2018 12:00:00 PM
PJM,07/02/2018,9,PE,"7,228",07/02/2018 9:00:00 AM,07/02/2018 1:00:00 PM
PJM,07/02/2018,10,PE,"7,380",07/02/2018 10:00:00 AM,07/02/2018 2:00:00 PM
PJM,07/02/2018,11,PE,"7,480",07/02/2018 11:00:00 AM,07/02/2018 3:00:00 PM
PJM,07/02/2018,12,PE,"7,559",07/02/2018 12:00:00 PM,07/02/2018 4:00:00 PM
PJM,07/02/2018,13,PE,"7,564",07/02/2018 1:00:00 PM,07/02/2018 5:00:00 PM
PJM,07/02/2018,14,PE,"7,454",07/02/2018 2:00:00 PM,07/02/2018 6:00:00 PM
PJM,07/02/2018,15,PE,"7,260",07/02/2018 3:00:00 PM,07/02/2018 7:00:00 PM
PJM,07/02/2018,16,PE,"7,043",07/02/2018 4:00:00 PM,07/02/2018 8:00:00 PM
PJM,07/02/2018,17,PE,"6,867",07/02/2018 5:00:00 PM,07/02/2018 9:00:00 PM
PJM,07/02/2018,18,PE,"6,436",07/02/2018 6:00:00 PM,07/02/2018 10:00:00 PM
PJM,07/02/2018,19,PE,"5,997",07/02/2018 7:00:00 PM,07/02/2018 11:00:00 PM
PJM,07/02/2018,20,PE,"5,547",07/02/2018 8:00:00 PM,07/03/2018 12:00:00 AM
PJM,07/02/2018,21,PE,"5,225",07/02/2018 9:00:00 PM,07/03/2018 1:00:00 AM
PJM,07/02/2018,22,PE,"4,976",07/02/2018 10:00:00 PM,07/03/2018 2:00:00 AM
PJM,07/02/2018,23,PE,"4,832",07/02/2018 11:00:00 PM,07/03/2018 3:00:00 AM
PJM,07/02/2018,24,PE,"4,774",07/03/2018 12:00:00 AM,07/03/2018 4:00:00 AM
PJM,07/03/2018,1,PE,"4,473",07/03/2018 1:00:00 AM,07/03/2018 5:00:00 AM
PJM,07/03/2018,2,PE,"4,397",07/03/2018 2:00:00 AM,07/03/2018 6:00:00 AM
PJM,07/03/2018,3,PE,"4,423",07/03/2018 3:00:00 AM,07/03/2018 7:00:00 AM
PJM,07/03/2018,4,PE,"4,743",07/03/2018 4:00:00 AM,07/03/2018 8:00:00 AM
PJM,07/03/2018,5,PE,"5,230",07/03/2018 5:00:00 AM,07/03/2018 9:00:00 AM
PJM,07/03/2018,6,PE,"5,752",07/03/2018 6:00:00 AM,07/03/2018 10:00:00 AM
PJM,07/03/2018,7,PE,"6,254",07/03/2018 7:00:00 AM,07/03/2018 11:00:00 AM
PJM,07/03/2018,8,PE,"6,669",07/03/2018 8:00:00 AM,07/03/2018 12:00:00 PM
PJM,07/03/2018,9,PE,"6,964",07/03/2018 9:00:00 AM,07/03/2018 1:00:00 PM
PJM,07/03/2018,10,PE,"7,228",07/03/2018 10:00:00 AM,07/03/2018 2:00:00 PM
PJM,07/03/2018,11,PE,"7,380",07/03/2018 11:00:00 AM,07/03/2018 3:00:00 PM
PJM,07/03/2018,12,PE,"7,480",07/03/2018 12:00:00 PM,07/03/2018 4:00:00 PM
PJM,07/03/2018,13,PE,"7,559",07/03/2018 1:00:00 PM,07/03/2018 5:00:00 PM
PJM,07/03/2018,14,PE,"7,564",07/03/2018 2:00:00 PM,07/03/2018 6:00:00 PM
PJM,07/03/2018,15,PE,"7,454",07/03/2018 3:00:00 PM,07/03/2018 7:00:00 PM
PJM,07/03/2018,16,PE,"7,260",07/03/2018 4:00:00 PM,07/03/2018 8:00:00 PM
PJM,07/03/2018,17,PE,"7,043",07/03/2018 5:00:00 PM,07/03/2018 9:00:00 PM
PJM,07/03/2018,18,PE,"6,867",07/03/2018 6:00:00 PM,07/03/2018 10:00:00 PM
PJM,07/03/2018,19,PE,"6,436",07/03/2018 7:00:00 PM,07/03/2018 11:00:00 PM
PJM,07/03/2018,20,PE,"5,997",07/03/2018 8:00:00 PM,07/04/2018 12:00:00 AM
PJM,07/03/2018,21,PE,"5,547",07/03/2018 9:00:00 PM,07/04/2018 1:00:00 AM
PJM,07/03/2018,22,PE,"5,225",07/03/2018 10:00:00 PM,07/04/2018 2:00:00 AM
PJM,07/03/2018,23,PE,"4,976",07/03/2018 11:00:00 PM,07/04/2018 3:00:00 AM
PJM,07/03/2018,24,PE,"4,832",07/04/2018 12:00:00 AM,07/04/2018 4:00:00 AM
PJM,07/04/2018,1,PE,"4,539",07/04/2018 1:00:00 AM,07/04/2018 5:00:00 AM
PJM,07/04/2018,2,PE,"4,568",07/04/2018 2:00:00 AM,07/04/2018 6:00:00 AM
PJM,07/04/2018,3,PE,"4,635",07/04/2018 3:00:00 AM,07/04/2018 7:00:00 AM
PJM,07/04/2018,4,PE,"4,853",07/04/2018 4:00:00 AM,07/04/2018 8:00:00 AM
PJM,07/04/2018,5,PE,"5,226",07/04/2018 5:00:00 AM,07/04/2018 9:00:00 AM
PJM,07/04/2018,6,PE,"5,619",07/04/2018 6:00:00 AM,07/04/2018 10:00:00 AM
PJM,07/04/2018,7,PE,"6,100",07/04/2018 7:00:00 AM,07/04/2018 11:00:00 AM
PJM,07/04/2018,8,PE,"6,459",07/04/2018 8:00:00 AM,07/04/2018 12:00:00 PM
PJM,07/04/2018,9,PE,"6,762",07/04/2018 9:00:00 AM,07/04/2018 1:00:00 PM
PJM,07/04/2018,10,PE,"6,989",07/04/2018 10:00:00 AM,07/04/2018 2:00:00 PM
PJM,07/04/2018,11,PE,"7,142",07/04/2018 11:00:00 AM,07/04/2018 3:00:00 PM
PJM,07/04/2018,12,PE,"7,246",07/04/2018 12:00:00 PM,07/04/2018 4:00:00 PM
PJM,07/04/2018,13,PE,"7,197",07/04/2018 1:00:00 PM,07/04/2018 5:00:00 PM
PJM,07/04/2018,14,PE,"7,005",07/04/2018 2:00:00 PM,07/04/2018 6:00:00 PM
PJM,07/04/2018,15,PE,"6,747",07/04/2018 3:00:00 PM,07/04/2018 7:00:00 PM
PJM,07/04/2018,16,PE,"6,517",07/04/2018 4:00:00 PM,07/04/2018 8:00:00 PM
PJM,07/04/2018,17,PE,"6,324",07/04/2018 5:00:00 PM,07/04/2018 9:00:00 PM
PJM,07/04/2018,18,PE,"6,163",07/04/2018 6:00:00 PM,07/04/2018 10:00:00 PM
PJM,07/04/2018,19,PE,"5,930",07/04/2018 7:00:00 PM,07/04/2018 11:00:00 PM
PJM,07/04/2018,20,PE,"5,548",07/04/2018 8:00:00 PM,07/05/2018 12:00:00 AM
PJM,07/04/2018,21,PE,"5,237",07/04/2018 9:00:00 PM,07/05/2018 1:00:00 AM
PJM,07/04/2018,22,PE,"4,985",07/04/2018 10:00:00 PM,07/05/2018 2:00:00 AM
PJM,07/04/2018,23,PE,"4,841",07/04/2018 11:00:00 PM,07/05/2018 3:00:00 AM
PJM,07/04/2018,24,PE,"4,736",07/05/2018 12:00:00 AM,07/05/2018 4:00:00 AM
PJM,07/05/2018,1,PE,"4,750",07/05/2018 1:00:00 AM,07/05/2018 5:00:00 AM
PJM,07/05/2018,2,PE,"4,882",07/05/2018 2:00:00 AM,07/05/2018 6:00:00 AM
PJM,07/05/2018,3,PE,"5,151",07/05/2018 3:00:00 AM,07/05/2018 7:00:00 AM
PJM,07/05/2018,4,PE,"5,616",07/05/2018 4:00:00 AM,07/05/2018 8:00:00 AM
PJM,07/05/2018,5,PE,"5,983",07/05/2018 5:00:00 AM,07/05/2018 9:00:00 AM
PJM,07/05/2018,6,PE,"6,360",07/05/2018 6:00:00 AM,07/05/2018 10:00:00 AM
PJM,07/05/2018,7,PE,"6,714",07/05/2018 7:00:00 AM,07/05/2018 11:00:00 AM
PJM,07/05/2018,8,PE,"7,033",07/05/2018 8:00:00 AM,07/05/2018 12:00:00 PM
PJM,07/05/2018,9,PE,"7,305",07/05/2018 9:00:00 AM,07/05/2018 1:00:00 PM
PJM,07/05/2018,10,PE,"7,478",07/05/2018 10:00:00 AM,07/05/2018 2:00:00 PM
PJM,07/05/2018,11,PE,"7,628",07/05/2018 11:00:00 AM,07/05/2018 3:00:00 PM
PJM,07/05/2018,12,PE,"7,767",07/05/2018 12:00:00 PM,07/05/2018 4:00:00 PM
PJM,07/05/2018,13,PE,"7,850",07/05/2018 1:00:00 PM,07/05/2018 5:00:00 PM
PJM,07/05/2018,14,PE,"7,907",07/05/2018 2:00:00 PM,07/05/2018 6:00:00 PM
PJM,07/05/2018,15,PE,"7,732",07/05/2018 3:00:00 PM,07/05/2018 7:00:00 PM
PJM,07/05/2018,16,PE,"7,404",07/05/2018 4:00:00 PM,07/05/2018 8:00:00 PM
PJM,07/05/2018,17,PE,"7,195",07/05/2018 5:00:00 PM,07/05/2018 9:00:00 PM
PJM,07/05/2018,18,PE,"6,951",07/05/2018 6:00:00 PM,07/05/2018 10:00:00 PM
PJM,07/05/2018,19,PE,"6,534",07/05/2018 7:00:00 PM,07/05/2018 11:00:00 PM
PJM,07/05/2018,20,PE,"6,071",07/05/2018 8:00:00 PM,07/06/2018 12:00:00 AM
PJM,07/05/2018,21,PE,"5,711",07/05/2018 9:00:00 PM,07/06/2018 1:00:00 AM
PJM,07/05/2018,22,PE,"5,397",07/05/2018 10:00:00 PM,07/06/2018 2:00:00 AM
PJM,07/05/2018,23,PE,"5,229",07/05/2018 11:00:00 PM,07/06/2018 3:00:00 AM
PJM,07/05/2018,24,PE,"5,144",07/06/2018 12:00:00 AM,07/06/2018 4:00:00 AM
PJM,07/06/2018,1,PE,"5,125",07/06/2018 1:00:00 AM,07/06/2018 5:00:00 AM
PJM,07/06/2018,2,PE,"5,174",07/06/2018 2:00:00 AM,07/06/2018 6:00:00 AM
PJM,07/06/2018,3,PE,"5,329",07/06/2018 3:00:00 AM,07/06/2018 7:00:00 AM
PJM,07/06/2018,4,PE,"5,641",07/06/2018 4:00:00 AM,07/06/2018 8:00:00 AM
PJM,07/06/2018,5,PE,"5,927",07/06/2018 5:00:00 AM,07/06/2018 9:00:00 AM
PJM,07/06/2018,6,PE,"6,119",07/06/2018 6:00:00 AM,07/06/2018 10:00:00 AM
PJM,07/06/2018,7,PE,"6,351",07/06/2018 7:00:00 AM,07/06/2018 11:00:00 AM
PJM,07/06/2018,8,PE,"6,386",07/06/2018 8:00:00 AM,07/06/2018 12:00:00 PM
PJM,07/06/2018,9,PE,"6,232",07/06/2018 9:00:00 AM,07/06/2018 1:00:00 PM
PJM,07/06/2018,10,PE,"6,223",07/06/2018 10:00:00 AM,07/06/2018 2:00:00 PM
PJM,07/06/2018,11,PE,"6,275",07/06/2018 11:00:00 AM,07/06/2018 3:00:00 PM
PJM,07/06/2018,12,PE,"6,330",07/06/2018 12:00:00 PM,07/06/2018 4:00:00 PM
PJM,07/06/2018,13,PE,"6,341",07/06/2018 1:00:00 PM,07/06/2018 5:00:00 PM
PJM,07/06/2018,14,PE,"6,365",07/06/2018 2:00:00 PM,07/06/2018 6:00:00 PM
PJM,07/06/2018,15,PE,"6,354",07/06/2018 3:00:00 PM,07/06/2018 7:00:00 PM
PJM,07/06/2018,16,PE,"5,941",07/06/2018 4:00:00 PM,07/06/2018 8:00:00 PM
PJM,07/06/2018,17,PE,"5,628",07/06/2018 5:00:00 PM,07/06/2018 9:00:00 PM
PJM,07/06/2018,18,PE,"5,467",07/06/2018 6:00:00 PM,07/06/2018 10:00:00 PM
PJM,07/06/2018,19,PE,"5,047",07/06/2018 7:00:00 PM,07/06/2018 11:00:00 PM
PJM,07/06/2018,20,PE,"4,600",07/06/2018 8:00:00 PM,07/07/2018 12:00:00 AM
PJM,07/06/2018,21,PE,"4,215",07/06/2018 9:00:00 PM,07/07/2018 1:00:00 AM
PJM,07/06/2018,22,PE,"3,928",07/06/2018 10:00:00 PM,07/07/2018 2:00:00 AM
PJM,07/06/2018,23,PE,"3,727",07/06/2018 11:00:00 PM,07/07/2018 3:00:00 AM
PJM,07/06/2018,24,PE,"3,594",07/07/2018 12:00:00 AM,07/07/2018 4:00:00 AM
PJM,07/07/2018,1,PE,"3,521",07/07/2018 1:00:00 AM,07/07/2018 5:00:00 AM
PJM,07/07/2018,2,PE,"3,475",07/07/2018 2:00:00 AM,07/07/2018 6:00:00 AM
PJM,07/07/2018,3,PE,"3,533",07/07/2018 3:00:00 AM,07/07/2018 7:00:00 AM
PJM,07/07/2018,4,PE,"3,750",07/07/2018 4:00:00 AM,07/07/2018 8:00:00 AM
PJM,07/07/2018,5,PE,"4,001",07/07/2018 5:00:00 AM,07/07/2018 9:00:00 AM
PJM,07/07/2018,6,PE,"4,203",07/07/2018 6:00:00 AM,07/07/2018 10:00:00 AM
PJM,07/07/2018,7,PE,"4,366",07/07/2018 7:00:00 AM,07/07/2018 11:00:00 AM
PJM,07/07/2018,8,PE,"4,480",07/07/2018 8:00:00 AM,07/07/2018 12:00:00 PM
PJM,07/07/2018,9,PE,"4,553",07/07/2018 9:00:00 AM,07/07/2018 1:00:00 PM
PJM,07/07/2018,10,PE,"4,615",07/07/2018 10:00:00 AM,07/07/2018 2:00:00 PM
PJM,07/07/2018,11,PE,"4,702",07/07/2018 11:00:00 AM,07/07/2018 3:00:00 PM
PJM,07/07/2018,12,PE,"4,818",07/07/2018 12:00:00 PM,07/07/2018 4:00:00 PM
PJM,07/07/2018,13,PE,"4,936",07/07/2018 1:00:00 PM,07/07/2018 5:00:00 PM
PJM,07/07/2018,14,PE,"5,002",07/07/2018 2:00:00 PM,07/07/2018 6:00:00 PM
PJM,07/07/2018,15,PE,"4,960",07/07/2018 3:00:00 PM,07/07/2018 7:00:00 PM
PJM,07/07/2018,16,PE,"4,792",07/07/2018 4:00:00 PM,07/07/2018 8:00:00 PM
PJM,07/07/2018,17,PE,"4,603",07/07/2018 5:00:00 PM,07/07/2018 9:00:00 PM
PJM,07/07/2018,18,PE,"4,507",07/07/2018 6:00:00 PM,07/07/2018 10:00:00 PM
PJM,07/07/2018,19,PE,"4,278",07/07/2018 7:00:00 PM,07/07/2018 11:00:00 PM
PJM,07/07/2018,20,PE,"3,990",07/07/2018 8:00:00 PM,07/08/2018 12:00:00 AM
PJM,07/07/2018,21,PE,"3,731",07/07/2018 9:00:00 PM,07/08/2018 1:00:00 AM
PJM,07/07/2018,22,PE,"3,522",07/07/2018 10:00:00 PM,07/08/2018 2:00:00 AM
PJM,07/07/2018,23,PE,"3,381",07/07/2018 11:00:00 PM,07/08/2018 3:00:00 AM
PJM,07/07/2018,24,PE,"3,297",07/08/2018 12:00:00 AM,07/08/2018 4:00:00 AM
PJM,07/08/2018,1,PE,"3,256",07/08/2018 1:00:00 AM,07/08/2018 5:00:00 AM
PJM,07/08/2018,2,PE,"3,223",07/08/2018 2:00:00 AM,07/08/2018 6:00:00 AM
PJM,07/08/2018,3,PE,"3,254",07/08/2018 3:00:00 AM,07/08/2018 7:00:00 AM
PJM,07/08/2018,4,PE,"3,442",07/08/2018 4:00:00 AM,07/08/2018 8:00:00 AM
PJM,07/08/2018,5,PE,"3,705",07/08/2018 5:00:00 AM,07/08/2018 9:00:00 AM
PJM,07/08/2018,6,PE,"3,974",07/08/2018 6:00:00 AM,07/08/2018 10:00:00 AM
PJM,07/08/2018,7,PE,"4,216",07/08/2018 7:00:00 AM,07/08/2018 11:00:00 AM
PJM,07/08/2018,8,PE,"4,436",07/08/2018 8:00:00 AM,07/08/2018 12:00:00 PM
PJM,07/08/2018,9,PE,"4,605",07/08/2018 9:00:00 AM,07/08/2018 1:00:00 PM
PJM,07/08/2018,10,PE,"4,756",07/08/2018 10:00:00 AM,07/08/2018 2:00:00 PM
PJM,07/08/2018,11,PE,"4,930",07/08/2018 11:00:00 AM,07/08/2018 3:00:00 PM
PJM,07/08/2018,12,PE,"5,110",07/08/2018 12:00:00 PM,07/08/2018 4:00:00 PM
PJM,07/08/2018,13,PE,"5,313",07/08/2018 1:00:00 PM,07/08/2018 5:00:00 PM
PJM,07/08/2018,14,PE,"5,470",07/08/2018 2:00:00 PM,07/08/2018 6:00:00 PM
PJM,07/08/2018,15,PE,"5,476",07/08/2018 3:00:00 PM,07/08/2018 7:00:00 PM
PJM,07/08/2018,16,PE,"5,341",07/08/2018 4:00:00 PM,07/08/2018 8:00:00 PM
PJM,07/08/2018,17,PE,"5,164",07/08/2018 5:00:00 PM,07/08/2018 9:00:00 PM
PJM,07/08/2018,18,PE,"5,056",07/08/2018 6:00:00 PM,07/08/2018 10:00:00 PM
PJM,07/08/2018,19,PE,"4,743",07/08/2018 7:00:00 PM,07/08/2018 11:00:00 PM
PJM,07/08/2018,20,PE,"4,381",07/08/2018 8:00:00 PM,07/09/2018 12:00:00 AM
PJM,07/08/2018,21,PE,"4,054",07/08/2018 9:00:00 PM,07/09/2018 1:00:00 AM
PJM,07/08/2018,22,PE,"3,829",07/08/2018 10:00:00 PM,07/09/2018 2:00:00 AM
PJM,07/08/2018,23,PE,"3,682",07/08/2018 11:00:00 PM,07/09/2018 3:00:00 AM
PJM,07/08/2018,24,PE,"3,603",07/09/2018 12:00:00 AM,07/09/2018 4:00:00 AM
PJM,07/09/2018,1,PE,,07/09/2018 1:00:00 AM,07/09/2018 5:00:00 AM
PJM,07/09/2018,2,PE,,07/09/2018 2:00:00 AM,07/09/2018 6:00:00 AM
PJM,07/09/2018,3,PE,,07/09/2018 3:00:00 AM,07/09/2018 7:00:00 AM
PJM,07/09/2018,4,PE,,07/09/2018 4:00:00 AM,07/09/2018 8:00:00 AM
PJM,07/09/2018,5,PE,,07/09/2018 5:00:00 AM,07/09/2018 9:00:00 AM
PJM,07/09/2018,6,PE,,07/09/2018 6:00:00 AM,07/09/2018 10:00:00 AM
PJM,07/09/2018,7,PE,,07/09/2018 7:00:00 AM,07/09/2018 11:00:00 AM
PJM,07/09/2018,8,PE,,07/09/2018 8:00:00 AM,07/09/2018 12:00:00 PM
PJM,07/09/2018,9,PE,,07/09/2018 9:00:00 AM,07/09/2018 1:00:00 PM
PJM,07/09/2018,10,PE,,07/09/2018 10:00:00 AM,07/09/2018 2:00:00 PM
PJM,07/09/2018,11,PE,,07/09/2018 11:00:00 AM,07/09/2018 3:00:00 PM
PJM,07/09/2018,12,PE,,07/09/2018 12:00:00 PM,07/09/2018 4:00:00 PM
PJM,07/09/2018,13,PE,,07/09/2018 1:00:00 PM,07/09/2018 5:00:00 PM
PJM,07/09/2018,14,PE,,07/09/2018 2:00:00 PM,07/09/2018 6:00:00 PM
PJM,07/09/2018,15,PE,,07/09/2018 3:00:00 PM,07/09/2018 7:00:00 PM
PJM,07/09/2018,16,PE,,07/09/2018 4:00:00 PM,07/09/2018 8:00:00 PM
PJM,07/09/2018,17,PE,,07/09/2018 5:00:00 PM,07/09/2018 9:00:00 PM
PJM,07/09/2018,18,PE,,07/09/2018 6:00:00 PM,07/09/2018 10:00:00 PM
PJM,07/09/2018,19,PE,,07/09/2018 7:00:00 PM,07/09/2018 11:00:00 PM
PJM,07/09/2018,20,PE,,07/09/2018 8:00:00 PM,07/10/2018 12:00:00 AM
PJM,07/09/2018,21,PE,,07/09/2018 9:00:00 PM,07/10/2018 1:00:00 AM
PJM,07/09/2018,22,PE,,07/09/2018 10:00:00 PM,07/10/2018 2:00:00 AM
PJM,07/09/2018,23,PE,,07/09/2018 11:00:00 PM,07/10/2018 3:00:00 AM
PJM,07/09/2018,24,PE,,07/10/2018 12:00:00 AM,07/10/2018 4:00:00 AM
PJM,07/10/2018,1,PE,,07/10/2018 1:00:00 AM,07/10/2018 5:00:00 AM
PJM,07/10/2018,2,PE,,07/10/2018 2:00:00 AM,07/10/2018 6:00:00 AM
PJM,07/10/2018,3,PE,,07/10/2018 3:00:00 AM,07/10/2018 7:00:00 AM
PJM,07/10/2018,4,PE,,07/10/2018 4:00:00 AM,07/10/2018 8:00:00 AM
PJM,07/10/2018,5,PE,,07/10/2018 5:00:00 AM,07/10/2018 9:00:00 AM
PJM,07/10/2018,6,PE,,07/10/2018 6:00:00 AM,07/10/2018 10:00:00 AM
PJM,07/10/2018,7,PE,,07/10/2018 7:00:00 AM,07/10/2018 11:00:00 AM
PJM,07/10/2018,8,PE,,07/10/2018 8:00:00 AM,07/10/2018 12:00:00 PM
PJM,07/10/2018,9,PE,,07/10/2018 9:00:00 AM,07/10/2018 1:00:00 PM
PJM,07/10/2018,10,PE,,07/10/2018 10:00:00 AM,07/10/2018 2:00:00 PM
PJM,07/10/2018,11,PE,,07/10/2018 11:00:00 AM,07/10/2018 3:00:00 PM
PJM,07/10/2018,12,PE,,07/10/2018 12:00:00 PM,07/10/2018 4:00:00 PM
PJM,07/10/2018,13,PE,,07/10/2018 1:00:00 PM,07/10/2018 5:00:00 PM
PJM,07/10/2018,14,PE,,07/10/2018 2:00:00 PM,07/10/2018 6:00:00 PM
PJM,07/10/2018,15,PE,,07/10/2018 3:00:00 PM,07/10/2018 7:00:00 PM
PJM,07/10/2018,16,PE,,07/10/2018 4:00:00 PM,07/10/2018 8:00:00 PM
PJM,07/10/2018,17,PE,,07/10/2018 5:00:00 PM,07/10/2018 9:00:00 PM
PJM,07/10/2018,18,PE,,07/10/2018 6:00:00 PM,07/10/2018 10:00:00 PM
PJM,07/10/2018,19,PE,,07/10/2018 7:00:00 PM,07/10/2018 11:00:00 PM
PJM,07/10/2018,20,PE,,07/10/2018 8:00:00 PM,07/11/2018 12:00:00 AM
PJM,07/10/2018,21,PE,,07/10/2018 9:00:00 PM,07/11/2018 1:00:00 AM
PJM,07/10/2018,22,PE,,07/10/2018 10:00:00 PM,07/11/2018 2:00:00 AM
PJM,07/10/2018,23,PE,,07/10/2018 11:00:00 PM,07/11/2018 3:00:00 AM
PJM,07/10/2018,24,PE,,07/11/2018 12:00:00 AM,07/11/2018 4:00:00 AM
PJM,07/11/2018,1,PE,,07/11/2018 1:00:00 AM,07/11/2018 5:00:00 AM
PJM,07/11/2018,2,PE,,07/11/2018 2:00:00 AM,07/11/2018 6:00:00 AM
PJM,07/11/2018,3,PE,,07/11/2018 3:00:00 AM,07/11/2018 7:00:00 AM
PJM,07/11/2018,4,PE,,07/11/2018 4:00:00 AM,07/11/2018 8:00:00 AM
PJM,07/11/2018,5,PE,,07/11/2018 5:00:00 AM,07/11/2018 9:00:00 AM
PJM,07/11/2018,6,PE,,07/11/2018 6:00:00 AM,07/11/2018 10:00:00 AM
PJM,07/11/2018,7,PE,,07/11/2018 7:00:00 AM,07/11/2018 11:00:00 AM
PJM,07/11/2018,8,PE,,07/11/2018 8:00:00 AM,07/11/2018 12:00:00 PM
PJM,07/11/2018,9,PE,,07/11/2018 9:00:00 AM,07/11/2018 1:00:00 PM
PJM,07/11/2018,10,PE,,07/11/2018 10:00:00 AM,07/11/2018 2:00:00 PM
PJM,07/11/2018,11,PE,,07/11/2018 11:00:00 AM,07/11/2018 3:00:00 PM
PJM,07/11/2018,12,PE,,07/11/2018 12:00:00 PM,07/11/2018 4:00:00 PM
PJM,07/11/2018,13,PE,,07/11/2018 1:00:00 PM,07/11/2018 5:00:00 PM
PJM,07/11/2018,14,PE,,07/11/2018 2:00:00 PM,07/11/2018 6:00:00 PM
PJM,07/11/2018,15,PE,,07/11/2018 3:00:00 PM,07/11/2018 7:00:00 PM
PJM,07/11/2018,16,PE,,07/11/2018 4:00:00 PM,07/11/2018 8:00:00 PM
PJM,07/11/2018,17,PE,,07/11/2018 5:00:00 PM,07/11/2018 9:00:00 PM
PJM,07/11/2018,18,PE,,07/11/2018 6:00:00 PM,07/11/2018 10:00:00 PM
PJM,07/11/2018,19,PE,,07/11/2018 7:00:00 PM,07/11/2018 11:00:00 PM
PJM,07/11/2018,20,PE,,07/11/2018 8:00:00 PM,07/12/2018 12:00:00 AM
PJM,07/11/2018,21,PE,,07/11/2018 9:00:00 PM,07/12/2018 1:00:00 AM
PJM,07/11/2018,22,PE,,07/11/2018 10:00:00 PM,07/12/2018 2:00:00 AM
PJM,07/11/2018,23,PE,,07/11/2018 11:00:00 PM,07/12/2018 3:00:00 AM
PJM,07/11/2018,24,PE,,07/12/2018 12:00:00 AM,07/12/2018 4:00:00 AM
PJM,07/12/2018,1,PE,,07/12/2018 1:00:00 AM,07/12/2018 5:00:00 AM
PJM,07/12/2018,2,PE,,07/12/2018 2:00:00 AM,07/12/2018 6:00:00 AM
PJM,07/12/2018,3,PE,,07/12/2018 3:00:00 AM,07/12/2018 7:00:00 AM
PJM,07/12/2018,4,PE,,07/12/2018 4:00:00 AM,07/12/2018 8:00:00 AM
